Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tengah,2022.0,1.0,21.0,0.0,0.0,0.0,0.0,27.4,33.1,24.0,10.0,25.2
Tengah,2022.0,1.0,22.0,0.0,0.0,0.0,0.0,27.7,33.0,24.7,9.4,27.0
Tengah,2022.0,1.0,23.0,0.0,0.0,0.0,0.0,27.7,33.5,23.8,7.8,24.4
Tengah,2022.0,1.0,24.0,0.0,0.0,0.0,0.0,27.8,32.4,24.1,7.0,20.1
Tengah,2022.0,1.0,25.0,0.0,0.0,0.0,0.0,28.5,33.6,24.4,9.3,26.1
Tengah,2022.0,1.0,26.0,0.0,0.0,0.0,0.0,28.2,33.5,24.0,7.6,31.9
Tengah,2022.0,1.0,27.0,0.0,0.0,0.0,0.0,,,,7.5,28.1
Tengah,2022.0,1.0,28.0,0.0,0.0,0.0,0.0,,,,8.9,25.7
Tengah,2022.0,1.0,29.0,0.0,0.0,0.0,0.0,,,,7.7,26.0
Tengah,2022.0,1.0,30.0,11.1,10.5,10.9,10.9,,,,8.5,28.0
Tengah,2022.0,1.0,31.0,0.0,0.0,0.0,0.0,,,,10.1,24.3
Tengah,2022.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,12.2,31.0
Tengah,2022.0,2.0,2.0,6.7,6.5,6.7,6.7,,,,6.4,21.6
Tengah,2022.0,2.0,3.0,0.0,0.0,0.0,0.0,,,,10.4,29.1
Tengah,2022.0,2.0,4.0,0.0,0.0,0.0,0.0,,,,14.0,40.6
Tengah,2022.0,2.0,5.0,18.2,13.5,14.5,14.7,,,,9.7,31.4
Tengah,2022.0,2.0,6.0,30.3,18.0,18.8,22.6,,,,5.1,28.7
Tengah,2022.0,2.0,7.0,2.0,1.5,1.5,2.0,,,,7.7,26.6
Tengah,2022.0,2.0,8.0,4.2,1.6,2.6,4.0,26.9,31.0,24.5,5.8,27.6
Tengah,2022.0,2.0,9.0,33.9,19.0,25.7,32.3,25.2,30.8,23.5,5.1,35.4
Tengah,2022.0,2.0,10.0,17.2,6.1,7.1,7.5,24.4,26.2,23.3,5.6,21.2
Tengah,2022.0,2.0,11.0,0.6,0.6,0.6,0.6,25.6,30.1,22.6,6.8,28.7
Tengah,2022.0,2.0,12.0,10.9,8.1,10.3,10.7,26.7,32.9,23.1,7.8,26.1
Tengah,2022.0,2.0,13.0,0.6,0.6,0.6,0.6,26.7,31.6,23.6,5.3,23.4
Tengah,2022.0,2.0,14.0,0.4,0.4,0.4,0.4,27.6,31.9,24.3,6.9,23.4
Tengah,2022.0,2.0,15.0,1.0,1.0,1.0,1.0,28.2,33.7,25.8,6.8,20.5
Tengah,2022.0,2.0,16.0,18.0,17.2,17.6,17.8,27.7,35.5,25.3,5.3,33.8
Tengah,2022.0,2.0,17.0,1.0,0.8,0.8,1.0,27.5,32.3,22.6,7.3,30.0
Tengah,2022.0,2.0,18.0,0.0,0.0,0.0,0.0,28.6,33.1,26.1,9.5,24.0
Tengah,2022.0,2.0,19.0,3.4,3.4,3.4,3.4,28.3,32.6,25.4,7.6,35.4
Tengah,2022.0,2.0,20.0,34.3,31.7,33.9,34.1,27.8,35.1,21.3,6.7,57.4
Tengah,2022.0,2.0,21.0,1.2,1.2,1.2,1.2,28.4,34.4,24.8,8.8,26.4
Tengah,2022.0,2.0,22.0,0.0,0.0,0.0,0.0,29.3,34.7,24.9,9.2,26.2
Tengah,2022.0,2.0,23.0,0.0,0.0,0.0,0.0,,,,9.9,34.9
Tengah,2022.0,2.0,24.0,26.5,7.9,12.5,17.6,24.8,26.8,23.4,9.3,28.9
Tengah,2022.0,2.0,25.0,0.0,0.0,0.0,0.0,26.9,32.2,22.9,9.3,27.0
Tengah,2022.0,2.0,26.0,0.0,0.0,0.0,0.0,27.0,29.5,24.2,5.3,18.8
Tengah,2022.0,2.0,27.0,14.5,6.9,11.3,13.1,26.4,30.7,24.0,8.1,28.0
Tengah,2022.0,2.0,28.0,2.2,2.2,2.2,2.2,27.5,32.7,24.4,10.6,30.1
Tengah,2022.0,3.0,1.0,3.8,2.0,2.2,3.4,26.6,31.4,24.6,7.3,28.7
Tengah,2022.0,3.0,2.0,57.8,28.9,42.8,57.6,26.6,34.0,23.5,6.3,39.3
Tengah,2022.0,3.0,3.0,44.7,36.2,36.8,40.2,26.7,32.9,24.1,7.5,47.0
Tengah,2022.0,3.0,4.0,0.2,0.2,0.2,0.6,27.7,32.0,24.5,8.7,29.9
Tengah,2022.0,3.0,5.0,1.8,1.6,1.8,1.8,27.4,33.3,24.5,7.4,26.5
Tengah,2022.0,3.0,6.0,0.0,0.0,0.0,0.0,27.1,31.2,24.6,4.8,14.7
Tengah,2022.0,3.0,7.0,117.1,46.4,92.5,116.5,26.5,32.6,23.4,5.4,29.7
Tengah,2022.0,3.0,8.0,0.2,0.2,0.2,0.2,27.2,32.2,24.3,6.0,21.7
Tengah,2022.0,3.0,9.0,32.9,17.2,29.7,32.7,27.6,32.2,25.1,7.3,26.0
Tengah,2022.0,3.0,10.0,6.1,3.0,3.0,4.4,27.4,31.8,23.6,8.9,33.5
Tengah,2022.0,3.0,11.0,2.7,2.3,2.3,2.7,27.5,33.2,24.7,6.4,32.9
Tengah,2022.0,3.0,12.0,41.5,20.6,39.8,41.5,27.6,34.2,24.2,6.9,24.7
Tengah,2022.0,3.0,13.0,0.6,0.6,0.6,0.6,28.3,34.7,23.4,6.4,22.2
Tengah,2022.0,3.0,14.0,2.0,2.0,2.0,2.0,28.4,33.0,25.9,6.3,18.2
Tengah,2022.0,3.0,15.0,4.6,2.2,3.0,3.6,26.6,31.1,24.2,6.0,22.9
Tengah,2022.0,3.0,16.0,0.0,0.0,0.0,0.0,28.0,33.0,24.4,5.1,20.3
Tengah,2022.0,3.0,17.0,1.4,1.4,1.4,1.4,27.3,32.4,25.0,4.5,27.7
Tengah,2022.0,3.0,18.0,0.0,0.0,0.0,0.0,28.2,33.1,25.2,7.3,28.2
Tengah,2022.0,3.0,19.0,0.0,0.0,0.0,0.0,29.8,35.0,25.4,6.2,22.4
Tengah,2022.0,3.0,20.0,0.0,0.0,0.0,0.0,28.8,32.5,26.5,7.4,21.3
Tengah,2022.0,3.0,21.0,7.3,4.2,4.6,6.3,27.9,32.1,23.1,6.6,46.8
Tengah,2022.0,3.0,22.0,0.4,0.4,0.4,0.4,28.1,31.9,26.0,5.7,20.1
Tengah,2022.0,3.0,23.0,3.0,2.0,2.2,3.0,27.5,33.2,25.4,5.8,22.5
Tengah,2022.0,3.0,24.0,0.0,0.0,0.0,0.0,28.0,34.6,24.8,6.6,21.7
Tengah,2022.0,3.0,25.0,1.0,1.0,1.0,1.0,28.1,34.8,25.4,6.4,26.8
Tengah,2022.0,3.0,26.0,0.4,0.2,0.4,0.4,28.2,34.5,25.1,5.6,28.4
Tengah,2022.0,3.0,27.0,0.0,0.0,0.0,0.0,28.8,35.3,24.4,6.8,25.5
Tengah,2022.0,3.0,28.0,1.2,0.8,1.0,1.0,27.9,33.9,25.2,5.3,31.1
Tengah,2022.0,3.0,29.0,26.5,12.3,22.0,25.9,27.5,34.2,24.3,5.4,35.9
Tengah,2022.0,3.0,30.0,0.0,0.0,0.0,0.0,28.8,34.4,25.0,5.1,17.8
Tengah,2022.0,3.0,31.0,1.8,1.8,1.8,1.8,28.1,32.9,25.9,6.4,39.8
Tengah,2022.0,4.0,1.0,0.0,0.0,0.0,0.0,28.4,34.8,24.9,6.4,31.4
Tengah,2022.0,4.0,2.0,0.4,0.4,0.4,0.4,28.6,34.4,25.5,5.1,23.7
Tengah,2022.0,4.0,3.0,9.3,5.1,5.9,8.5,28.4,33.1,26.0,4.2,22.0
Tengah,2022.0,4.0,4.0,0.0,0.0,0.0,0.0,,,,6.3,22.5
Tengah,2022.0,4.0,5.0,0.0,0.0,0.0,0.0,,,,6.5,21.6
Tengah,2022.0,4.0,6.0,0.0,0.0,0.0,0.0,,,,6.7,28.4
Tengah,2022.0,4.0,7.0,2.8,1.8,1.8,1.8,27.8,33.5,25.6,5.9,26.8
Tengah,2022.0,4.0,8.0,0.0,0.0,0.0,0.0,27.9,34.2,24.2,6.7,23.9
Tengah,2022.0,4.0,9.0,2.2,2.2,2.2,2.2,27.1,31.0,23.3,4.7,44.8
Tengah,2022.0,4.0,10.0,0.0,0.0,0.0,0.0,,,,5.0,19.3
Tengah,2022.0,4.0,11.0,17.8,15.4,17.8,17.8,,,,,27.1
Tengah,2022.0,4.0,12.0,2.8,2.8,2.8,2.8,27.7,33.4,24.0,4.3,21.7
Tengah,2022.0,4.0,13.0,0.0,0.0,0.0,0.0,28.1,32.7,25.3,6.1,24.2
Tengah,2022.0,4.0,14.0,5.9,5.0,5.9,5.9,,,,7.2,47.2
Tengah,2022.0,4.0,15.0,9.1,6.7,6.7,7.5,27.4,31.1,24.2,5.9,32.3
Tengah,2022.0,4.0,16.0,5.1,5.1,5.1,5.1,27.8,32.0,23.4,5.6,32.7
Tengah,2022.0,4.0,17.0,1.8,0.8,0.8,1.6,28.2,33.4,25.2,5.5,33.6
Tengah,2022.0,4.0,18.0,10.3,3.0,5.0,6.5,27.0,33.1,24.3,6.4,19.0
Tengah,2022.0,4.0,19.0,18.8,13.9,13.9,13.9,26.7,31.5,24.7,4.4,32.5
Tengah,2022.0,4.0,20.0,40.2,33.7,39.6,40.2,27.0,32.9,23.7,4.5,29.0
Tengah,2022.0,4.0,21.0,8.1,5.3,5.3,6.3,24.9,26.6,23.9,3.9,30.2
Tengah,2022.0,4.0,22.0,0.0,0.0,0.0,0.0,27.9,33.6,23.5,7.3,26.6
Tengah,2022.0,4.0,23.0,1.2,1.2,1.2,1.2,27.3,33.2,24.6,4.2,35.3
Tengah,2022.0,4.0,24.0,0.0,0.0,0.0,0.0,28.1,32.6,24.5,4.2,23.7
Tengah,2022.0,4.0,25.0,14.9,8.7,9.1,9.3,27.3,33.4,25.0,4.3,21.6
Tengah,2022.0,4.0,26.0,0.0,0.0,0.0,0.0,27.8,32.1,24.3,4.2,17.7
Tengah,2022.0,4.0,27.0,0.0,0.0,0.0,0.0,27.2,33.0,25.2,4.2,21.9
Tengah,2022.0,4.0,28.0,0.8,0.8,0.8,0.8,27.7,33.4,25.1,4.4,19.8
Tengah,2022.0,4.0,29.0,0.0,0.0,0.0,0.0,28.4,33.5,25.0,6.2,23.1
Tengah,2022.0,4.0,30.0,23.2,21.2,21.8,21.8,27.6,33.0,24.0,5.6,37.2
Tengah,2022.0,5.0,1.0,0.2,0.2,0.2,0.2,28.2,32.2,25.6,5.6,22.2
Tengah,2022.0,5.0,2.0,6.9,5.1,6.5,6.9,27.9,31.5,23.6,8.0,49.2
Tengah,2022.0,5.0,3.0,19.8,11.1,15.2,17.8,27.9,32.0,24.4,7.9,30.3
Tengah,2022.0,5.0,4.0,36.6,15.4,20.6,28.3,27.6,30.7,23.6,7.9,46.4
Tengah,2022.0,5.0,5.0,10.9,10.9,10.9,10.9,28.5,31.9,24.8,6.1,28.0
Tengah,2022.0,5.0,6.0,0.0,0.0,0.0,0.0,29.3,32.6,25.8,6.2,19.3
Tengah,2022.0,5.0,7.0,10.7,3.8,5.5,5.7,26.9,30.2,24.5,6.3,35.8
Tengah,2022.0,5.0,8.0,0.6,0.2,0.4,0.4,27.5,30.2,25.0,4.8,16.6
Tengah,2022.0,5.0,9.0,0.0,0.0,0.0,0.0,29.1,34.0,26.0,6.9,25.2
Tengah,2022.0,5.0,10.0,0.0,0.0,0.0,0.0,29.6,34.2,26.1,6.1,18.7
Tengah,2022.0,5.0,11.0,5.3,3.2,3.2,3.2,27.6,30.7,24.4,5.8,38.3
Tengah,2022.0,5.0,12.0,0.0,0.0,0.0,0.0,29.3,33.3,26.1,8.3,32.7
Tengah,2022.0,5.0,13.0,0.0,0.0,0.0,0.0,29.5,34.8,25.8,5.5,18.8
Tengah,2022.0,5.0,14.0,25.9,11.3,13.3,13.3,28.5,33.5,25.7,6.6,38.2
Tengah,2022.0,5.0,15.0,1.2,0.8,0.8,1.0,27.6,33.2,24.9,5.0,35.5
Tengah,2022.0,5.0,16.0,10.9,4.2,7.3,9.1,26.7,31.2,24.3,7.1,29.2
Tengah,2022.0,5.0,17.0,0.0,0.0,0.0,0.0,28.4,32.9,24.3,5.1,17.6
Tengah,2022.0,5.0,18.0,0.0,0.0,0.0,0.0,29.4,33.9,25.4,5.8,19.2
Tengah,2022.0,5.0,19.0,26.3,10.5,18.4,20.2,27.1,32.1,24.5,5.5,45.0
Tengah,2022.0,5.0,20.0,0.0,0.0,0.0,0.0,27.8,33.5,25.4,5.1,21.5
Tengah,2022.0,5.0,21.0,0.0,0.0,0.0,0.0,28.0,33.5,24.5,5.1,21.7
Tengah,2022.0,5.0,22.0,0.0,0.0,0.0,0.0,28.5,32.9,25.7,6.5,26.9
Tengah,2022.0,5.0,23.0,0.4,0.2,0.4,0.4,28.6,33.9,25.1,6.2,24.0
Tengah,2022.0,5.0,24.0,0.0,0.0,0.0,0.0,28.5,34.2,24.5,5.9,31.2
Tengah,2022.0,5.0,25.0,3.8,2.4,3.0,3.4,26.8,32.9,24.5,7.0,39.6
Tengah,2022.0,5.0,26.0,0.0,0.0,0.0,0.0,27.9,33.0,23.5,6.2,21.0
Tengah,2022.0,5.0,27.0,0.0,0.0,0.0,0.0,28.7,33.7,24.9,6.2,30.1
Tengah,2022.0,5.0,28.0,0.0,0.0,0.0,0.0,28.3,32.0,25.1,7.9,41.5
Tengah,2022.0,5.0,29.0,0.0,0.0,0.0,0.0,29.1,33.8,25.9,6.8,24.1
Tengah,2022.0,5.0,30.0,0.0,0.0,0.0,0.0,29.4,34.4,25.3,6.4,23.2
Tengah,2022.0,5.0,31.0,0.0,0.0,0.0,0.0,29.5,33.7,26.0,6.4,22.6
Tengah,2022.0,6.0,1.0,0.0,0.0,0.0,0.0,28.5,30.9,26.2,5.8,25.1
Tengah,2022.0,6.0,2.0,0.0,0.0,0.0,0.0,27.5,30.8,24.7,6.8,31.5
Tengah,2022.0,6.0,3.0,0.6,0.2,0.4,0.4,27.3,30.9,25.1,4.4,35.4
Tengah,2022.0,6.0,4.0,52.3,22.8,39.6,51.9,27.6,32.6,23.4,5.2,28.4
Tengah,2022.0,6.0,5.0,23.8,16.4,17.8,18.0,26.6,29.9,24.7,4.6,28.2
Tengah,2022.0,6.0,6.0,2.0,1.5,1.5,2.0,27.7,31.7,23.8,6.1,21.5
Tengah,2022.0,6.0,7.0,0.0,0.0,0.0,0.0,26.6,30.0,24.7,4.3,22.9
Tengah,2022.0,6.0,8.0,3.8,2.4,2.4,2.6,27.6,33.3,23.8,7.3,29.7
Tengah,2022.0,6.0,9.0,0.4,0.4,0.4,0.4,26.6,31.1,24.3,4.8,21.9
Tengah,2022.0,6.0,10.0,1.8,1.2,1.6,1.6,27.4,33.6,24.3,5.1,26.0
Tengah,2022.0,6.0,11.0,6.9,3.4,4.8,6.1,27.0,30.9,23.6,8.1,27.8
Tengah,2022.0,6.0,12.0,1.0,1.0,1.0,1.0,26.7,29.2,24.3,5.1,22.2
Tengah,2022.0,6.0,13.0,17.4,14.9,15.0,15.2,26.5,31.8,22.2,5.1,28.4
Tengah,2022.0,6.0,14.0,0.6,0.2,0.4,0.6,26.9,31.2,24.0,5.9,21.3
Tengah,2022.0,6.0,15.0,0.4,0.2,0.2,0.2,27.1,31.4,24.9,5.5,27.6
Tengah,2022.0,6.0,16.0,4.0,1.6,2.0,3.0,26.0,29.4,24.3,4.6,20.3
Tengah,2022.0,6.0,17.0,0.0,0.0,0.0,0.0,27.3,31.3,24.3,4.3,15.4
Tengah,2022.0,6.0,18.0,2.0,1.4,1.4,1.4,27.0,32.0,24.5,5.0,18.9
Tengah,2022.0,6.0,19.0,0.0,0.0,0.0,0.0,27.1,31.6,23.3,5.3,25.5
Tengah,2022.0,6.0,20.0,8.3,5.1,6.9,7.7,26.1,28.7,24.2,7.1,29.1
Tengah,2022.0,6.0,21.0,20.6,9.7,14.3,20.4,26.2,28.8,23.4,4.3,21.1
Tengah,2022.0,6.0,22.0,0.4,0.4,0.4,0.4,27.3,31.3,24.6,7.0,25.8
Tengah,2022.0,6.0,23.0,17.4,11.7,16.8,16.8,26.0,29.6,24.1,5.4,19.7
Tengah,2022.0,6.0,24.0,20.4,13.5,16.8,16.8,26.5,30.7,23.3,5.8,25.8
Tengah,2022.0,6.0,25.0,0.8,0.4,0.6,0.6,26.0,28.2,23.8,5.0,24.3
Tengah,2022.0,6.0,26.0,0.0,0.0,0.0,0.0,27.9,32.6,24.6,6.1,23.6
Tengah,2022.0,6.0,27.0,0.0,0.0,0.0,0.0,28.4,32.9,24.9,6.2,23.8
Tengah,2022.0,6.0,28.0,22.6,19.8,22.0,22.2,26.2,32.1,23.5,4.9,28.6
Tengah,2022.0,6.0,29.0,0.0,0.0,0.0,0.0,27.6,31.8,23.7,6.9,25.6
Tengah,2022.0,6.0,30.0,3.2,1.8,2.2,2.2,26.9,29.5,24.4,7.2,32.5
Tengah,2022.0,7.0,1.0,0.0,0.0,0.0,0.0,28.2,31.8,24.3,7.2,25.4
Tengah,2022.0,7.0,2.0,0.0,0.0,0.0,0.0,28.5,32.4,24.6,7.0,25.0
Tengah,2022.0,7.0,3.0,0.0,0.0,0.0,0.0,28.0,32.6,24.2,5.4,21.1
Tengah,2022.0,7.0,4.0,0.0,0.0,0.0,0.0,28.5,33.5,24.3,5.2,19.2
Tengah,2022.0,7.0,5.0,0.4,0.2,0.2,0.2,26.7,30.9,25.2,6.3,43.6
Tengah,2022.0,7.0,6.0,0.8,0.6,0.6,0.6,27.1,31.0,25.3,4.8,22.2
Tengah,2022.0,7.0,7.0,0.0,0.0,0.0,0.0,28.6,32.9,24.4,6.6,21.8
Tengah,2022.0,7.0,8.0,2.6,1.6,2.0,2.4,27.9,31.9,24.4,8.1,41.7
Tengah,2022.0,7.0,9.0,0.0,0.0,0.0,0.0,28.9,33.0,25.6,5.7,25.6
Tengah,2022.0,7.0,10.0,3.8,3.8,3.8,3.8,26.9,29.9,23.7,5.6,45.2
Tengah,2022.0,7.0,11.0,0.0,0.0,0.0,0.0,27.7,31.5,24.4,6.0,21.1
Tengah,2022.0,7.0,12.0,0.0,0.0,0.0,0.0,27.3,30.4,24.9,7.1,25.6
Tengah,2022.0,7.0,13.0,0.0,0.0,0.0,0.0,28.3,31.6,25.4,6.5,20.9
Tengah,2022.0,7.0,14.0,0.0,0.0,0.0,0.0,28.5,32.4,26.0,5.3,23.6
Tengah,2022.0,7.0,15.0,0.0,0.0,0.0,0.0,28.3,32.0,25.3,6.5,27.0
Tengah,2022.0,7.0,16.0,0.0,0.0,0.0,0.0,29.3,32.2,26.3,8.2,27.6
Tengah,2022.0,7.0,17.0,0.0,0.0,0.0,0.0,30.1,34.2,27.5,7.8,20.7
Tengah,2022.0,7.0,18.0,0.0,0.0,0.0,0.0,29.8,33.7,27.3,7.9,23.4
Tengah,2022.0,7.0,19.0,0.0,0.0,0.0,0.0,29.9,33.6,26.9,8.9,25.8
Tengah,2022.0,7.0,20.0,18.4,10.7,10.9,11.1,26.0,29.6,22.2,7.8,36.5
Tengah,2022.0,7.0,21.0,0.0,0.0,0.0,0.0,27.4,32.2,24.7,6.1,24.3
Tengah,2022.0,7.0,22.0,16.0,15.2,15.4,16.0,26.2,32.2,24.5,4.4,21.9
Tengah,2022.0,7.0,23.0,5.7,5.3,5.7,5.7,26.9,33.4,24.0,4.4,19.7
Tengah,2022.0,7.0,24.0,1.8,1.2,1.6,1.8,26.2,32.0,24.1,4.5,21.0
Tengah,2022.0,7.0,25.0,7.5,4.4,4.4,4.4,26.2,31.1,23.8,5.2,38.4
Tengah,2022.0,7.0,26.0,34.8,30.1,36.4,37.4,26.2,30.2,23.2,5.3,28.1
Tengah,2022.0,7.0,27.0,0.0,0.0,0.0,0.0,28.6,32.7,24.6,8.2,35.3
Tengah,2022.0,7.0,28.0,1.2,0.8,0.8,0.8,27.2,31.3,25.3,5.9,33.2
Tengah,2022.0,7.0,29.0,5.7,2.0,3.6,4.6,26.3,31.4,23.5,7.3,54.3
Tengah,2022.0,7.0,30.0,0.0,0.0,0.0,0.2,28.0,31.9,24.0,8.3,26.2
Tengah,2022.0,7.0,31.0,0.0,0.0,0.0,0.0,28.4,32.5,25.8,7.7,24.7
Tengah,2022.0,8.0,1.0,9.7,7.1,9.7,9.7,27.2,30.9,24.2,5.8,35.0
Tengah,2022.0,8.0,2.0,13.5,4.2,5.3,9.7,25.8,31.6,23.6,5.7,30.9
Tengah,2022.0,8.0,3.0,28.7,12.7,17.8,21.0,25.7,29.0,23.5,5.4,24.0
Tengah,2022.0,8.0,4.0,2.4,1.4,1.6,4.8,25.5,28.7,23.3,5.8,21.5
Tengah,2022.0,8.0,5.0,0.0,0.0,0.0,0.0,27.0,30.7,24.2,4.4,15.8
Tengah,2022.0,8.0,6.0,0.0,0.0,0.0,0.0,28.2,32.6,24.2,6.6,24.9
Tengah,2022.0,8.0,7.0,22.8,16.8,21.0,22.4,27.5,30.9,22.9,6.9,28.6
Tengah,2022.0,8.0,8.0,0.0,0.0,0.0,0.0,29.0,32.1,26.4,7.9,29.8
Tengah,2022.0,8.0,9.0,0.0,0.0,0.0,0.0,28.5,32.6,24.6,6.6,23.1
Tengah,2022.0,8.0,10.0,0.0,0.0,0.0,0.0,28.7,32.2,25.0,8.3,28.3
Tengah,2022.0,8.0,11.0,0.0,0.0,0.0,0.0,29.6,32.9,26.0,8.1,25.3
Tengah,2022.0,8.0,12.0,0.0,0.0,0.0,0.0,29.0,33.3,26.4,6.9,24.6
Tengah,2022.0,8.0,13.0,28.5,27.3,28.1,28.3,26.0,29.3,22.7,5.5,39.6
Tengah,2022.0,8.0,14.0,48.7,33.9,48.5,48.7,26.6,33.1,22.4,4.9,39.0
Tengah,2022.0,8.0,15.0,0.0,0.0,0.0,0.0,27.5,31.2,24.7,6.5,24.3
Tengah,2022.0,8.0,16.0,46.7,35.2,45.7,46.7,26.6,31.2,22.1,6.6,44.5
Tengah,2022.0,8.0,17.0,0.0,0.0,0.0,0.0,28.4,32.5,24.9,7.6,26.7
Tengah,2022.0,8.0,18.0,13.1,10.7,10.9,10.9,26.8,31.4,23.8,5.3,38.9
Tengah,2022.0,8.0,19.0,0.0,0.0,0.0,0.0,27.3,31.3,23.5,5.7,21.6
Tengah,2022.0,8.0,20.0,6.9,3.4,5.3,5.5,26.5,31.7,24.2,5.7,34.1
Tengah,2022.0,8.0,21.0,22.6,11.9,17.2,21.4,26.3,29.7,23.7,6.8,23.7
Tengah,2022.0,8.0,22.0,5.7,5.0,5.7,5.7,28.0,32.0,24.3,6.3,29.8
Tengah,2022.0,8.0,23.0,17.2,6.9,8.7,10.1,25.4,27.4,23.6,4.8,29.3
Tengah,2022.0,8.0,24.0,0.8,0.4,0.4,0.6,26.6,32.1,23.6,5.3,30.3
Tengah,2022.0,8.0,25.0,16.6,15.2,16.2,16.4,26.6,30.7,24.9,6.4,32.4
Tengah,2022.0,8.0,26.0,13.9,5.3,6.7,10.5,25.0,26.1,23.9,5.6,24.1
Tengah,2022.0,8.0,27.0,25.7,11.9,15.8,23.4,25.4,30.8,23.0,4.8,20.4
Tengah,2022.0,8.0,28.0,1.4,1.0,1.0,1.0,26.3,30.4,23.4,5.2,27.0
Tengah,2022.0,8.0,29.0,2.4,1.2,2.0,2.4,26.2,29.9,24.1,5.6,20.3
Tengah,2022.0,8.0,30.0,1.0,0.6,0.6,0.8,26.8,29.6,25.1,5.9,20.1
Tengah,2022.0,8.0,31.0,0.0,0.0,0.0,0.0,27.7,32.4,24.1,6.0,22.5
Tengah,2022.0,9.0,1.0,0.2,0.2,0.2,0.2,27.3,31.9,24.5,4.8,28.8
Tengah,2022.0,9.0,2.0,4.4,2.4,2.6,2.6,26.1,28.4,24.3,5.8,21.2
Tengah,2022.0,9.0,3.0,0.0,0.0,0.0,0.0,28.0,32.3,24.6,9.1,32.2
Tengah,2022.0,9.0,4.0,7.1,4.2,5.5,6.7,26.8,29.2,24.7,3.9,23.6
Tengah,2022.0,9.0,5.0,64.4,45.9,62.2,64.2,25.8,31.1,22.4,4.8,45.9
Tengah,2022.0,9.0,6.0,0.0,0.0,0.0,0.0,27.2,32.7,23.9,5.3,27.5
Tengah,2022.0,9.0,7.0,0.0,0.0,0.0,0.0,26.3,28.6,24.6,6.8,28.6
Tengah,2022.0,9.0,8.0,0.0,0.0,0.0,0.0,27.5,32.0,25.0,4.2,19.9
Tengah,2022.0,9.0,9.0,1.0,0.4,0.6,1.0,25.9,28.0,24.7,4.7,24.0
Tengah,2022.0,9.0,10.0,0.0,0.0,0.0,0.0,27.6,31.2,24.4,6.2,20.6
Tengah,2022.0,9.0,11.0,5.3,4.8,4.8,4.8,26.1,29.7,24.7,5.6,37.3
Tengah,2022.0,9.0,12.0,0.0,0.2,0.2,0.2,27.2,31.9,23.1,6.5,27.0
Tengah,2022.0,9.0,13.0,2.4,2.2,2.4,2.4,26.8,30.9,23.1,7.4,26.3
Tengah,2022.0,9.0,14.0,0.0,0.0,0.0,0.0,26.8,29.6,24.3,8.0,33.2
Tengah,2022.0,9.0,15.0,0.0,0.0,0.0,0.0,27.4,31.2,24.4,6.3,23.0
Tengah,2022.0,9.0,16.0,0.0,0.0,0.0,0.0,28.1,32.4,24.7,6.6,22.7
Tengah,2022.0,9.0,17.0,0.0,0.0,0.0,0.0,27.8,31.1,25.0,6.4,29.5
Tengah,2022.0,9.0,18.0,37.2,10.7,18.8,25.5,25.3,27.9,22.5,7.3,34.5
Tengah,2022.0,9.0,19.0,0.2,0.2,0.2,0.2,26.9,30.2,24.3,6.0,20.4
Tengah,2022.0,9.0,20.0,0.8,0.6,0.8,0.8,26.2,28.9,23.4,5.0,29.6
Tengah,2022.0,9.0,21.0,0.0,0.0,0.0,0.0,27.8,32.5,24.3,6.3,22.6
Tengah,2022.0,9.0,22.0,44.6,15.2,22.2,28.9,25.9,29.0,22.8,8.3,37.7
Tengah,2022.0,9.0,23.0,0.0,0.0,0.0,0.0,28.3,33.4,24.8,6.2,23.9
Tengah,2022.0,9.0,24.0,6.1,5.1,5.9,5.9,27.4,31.5,25.1,6.6,26.0
Tengah,2022.0,9.0,25.0,81.8,21.0,37.8,56.4,25.8,30.9,21.9,8.7,48.1
Tengah,2022.0,9.0,26.0,0.0,0.0,0.0,0.0,26.9,30.2,24.5,5.1,27.9
Tengah,2022.0,9.0,27.0,0.0,0.0,0.0,0.0,27.7,32.0,24.0,6.3,25.8
Tengah,2022.0,9.0,28.0,0.0,0.0,0.0,0.0,27.6,32.0,23.9,6.6,22.5
Tengah,2022.0,9.0,29.0,12.1,10.9,11.7,12.1,27.0,30.8,23.2,4.8,29.9
Tengah,2022.0,9.0,30.0,8.9,8.7,8.9,8.9,27.5,32.7,24.7,4.0,17.6
Tengah,2022.0,10.0,1.0,5.1,2.0,3.8,4.9,26.1,31.1,24.5,5.1,23.6
Tengah,2022.0,10.0,2.0,20.4,6.9,12.3,17.2,26.6,32.0,23.0,5.7,21.6
Tengah,2022.0,10.0,3.0,16.0,9.7,14.3,15.8,26.2,31.8,23.4,5.3,28.3
Tengah,2022.0,10.0,4.0,11.7,8.3,10.9,11.1,25.7,30.3,23.8,5.5,19.5
Tengah,2022.0,10.0,5.0,74.1,31.5,42.0,56.6,25.6,29.0,22.9,6.6,26.6
Tengah,2022.0,10.0,6.0,25.3,16.6,22.8,23.8,25.3,29.4,23.9,5.5,41.0
